INFO  2017-09-30 05:47:51,903 Cards need storing in DB: 31634                                                            =>[main] CardScanner.scan 
INFO  2017-09-30 08:33:39,648 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,649 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,649 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,649 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,649 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,649 0 total Score (life:0 permanents:0 hand:0)                                                 =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,650 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
DEBUG 2017-09-30 08:33:39,650 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,651 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,651 1310 total Score (life:0 permanents:1325 hand:-15)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,651 Sim Prio ..[6]#1 <1310> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,651 Sim Prio [6] #1 <1310> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,651 Sim Prio [6] -- Saved best node yet <1305> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,651 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,651 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
INFO  2017-09-30 08:33:39,652 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,653 Priority -- Step: Begin Combat              ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,653 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,653 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,653 0 total Score (life:0 permanents:0 hand:0)                                                 =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,654 Sim Prio ..[6]#1 <0> - (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,654 Priority -- Step: Declare Attackers         ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,654 Sim Prio [6] #1 <0> (Pass)                                                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,654 Sim Prio [6] -- Saved best node yet <-5> [Pass]                                            =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,654 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,654 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:33:39,655 Priority -- Step: End Combat                ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,655 Priority -- Step: Begin Combat              ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,656 Priority -- Step: Declare Attackers         ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,656 Priority -- Step: Postcombat Main           ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,656 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,656 -> Hand: [Jarad, Golgari Lich Lord;]                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,656 -> Permanents: [Orzhov Guildgate;Forest;Plains;]                                           =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,657 Priority -- Step: End Combat                ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,657 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,657 -> Hand: [Scute Mob;Abzan Falconer;Sandsteppe Citadel;Obzedat, Ghost Council;]             =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,657 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,657 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,657 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,657 1310 total Score (life:0 permanents:1325 hand:-15)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,657 Priority -- Step: Postcombat Main           ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,658 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,658 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;Farseek;]               =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,658 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,658 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,658 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;Cathars' Crusade;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,658 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,658 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,659 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,659 0 total Score (life:0 permanents:0 hand:0)                                                 =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,659 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,659 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,660 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,662 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,662 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,662 1310 total Score (life:0 permanents:1325 hand:-15)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,662 Sim Prio ..[6]#1 <1310> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,662 Sim Prio [6] #1 <1310> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,662 Sim Prio [6] -- Saved best node yet <1305> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,662 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,663 [PlayerA] no better score  current: 1310 bestScore: 1305                                   =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,660 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,663 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
DEBUG 2017-09-30 08:33:39,664 Priority -- Step: End Turn                  ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,665 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,666 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,666 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,666 0 total Score (life:0 permanents:0 hand:0)                                                 =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,666 ======================= Turn: 10 [PlayerB] =========================================       =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,667 Sim Prio ..[6]#1 <0> - (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,667 Priority -- Step: Upkeep                    ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,667 Sim Prio [6] #1 <0> (Pass)                                                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,667 Sim Prio [6] -- Saved best node yet <-5> [Pass]                                            =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,667 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,667 [PlayerA] no better score  current: 0 bestScore: -5                                        =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,668 Priority -- Step: Draw                      ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
